AQSID,Parameter_name,Site_code,Site_name,Status,Agency_ID,Agency_name,EPA_region,Latitude,Longitude,Elevation,GMT_offset,Country_code,MSA_code,MSA_name,State_code,State_name,County_code,County_name,Extra_fields,Monitoring_Site_ID
350130022,PM2.5,0022,Santa Teresa,Active,NM1,New Mexico Air Quality Bureau,R6,31.7878,-106.6828,1281,-7,US,29740,"Las Cruces, NM",35,NM,013,DONA ANA,|,35-013-0022
483750320,PM2.5,0320,Amarillo Texas A&M C320,Active,TX1,Texas Commission on Environmental Quality,R6,35.2006,-101.9083,1122.7,-6,US,11100,"Amarillo, TX",48,TX,375,POTTER,|,48-375-0320
000054901,PM2.5,4901,La Patrie - Ditton,Active,QC1,Canada-Quebec1,CA,45.3733,-71.2514,477.9,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-4901
060371302,PM2.5,1302,Compton,Active,CA3,South Coast AQMD,R9,33.9014,-118.205,27.5,-8,US,31100,"Los Angeles-Long Beach-Santa Ana, CA",06,CA,037,LOS ANGELES,|,06-037-1302
280490020,PM2.5,0020,Jackson NCORE,Active,MS1,Mississippi DEQ,R4,32.329042,-90.182659,101.9,-6,US,27140,"Jackson, MS",28,MS,049,HINDS,|,28-049-0020
484MEX010001,PM2.5,0001,Tijuana,Active,MEX,U.S. Department of State Mexico - Tijuana,DSMX,32.523366,-116.952495,0,-8,MX,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
131530001,PM2.5,0001,Warner Robins,Active,GA1,Georgia Department of Natural Resources,R4,32.6056,-83.5979,90,-5,US,47580,"Warner Robins, GA",13,GA,153,HOUSTON,|,13-153-0001
060310004,PM2.5,0004,Corcoran,Active,CA6,San Joaquin Valley Unified APCD,R9,36.102219,-119.566002,0,-8,US,25260,"Hanford-Corcoran, CA",06,CA,031,KINGS,|,06-031-0004
470370023,PM2.5,0023,LOCKELAND,Active,TN2,Davidson County PCD,R4,36.1767,-86.7386,0,-6,US,34980,"Nashville-Davidson--Murfreesboro, TN",47,TN,037,DAVIDSON,|,47-037-0023
051430005,PM2.5,0005,SPRNGDLE,Active,AR1,Arkansas Department of Environmental Quality,R6,36.179705,-94.11663,407.2,-6,US,22220,"Fayetteville-Springdale-Rogers, AR-MO",05,AR,143,WASHINGTON,|,05-143-0005
471410005,PM2.5,0005,Cookeville,Active,TN1,Tennessee Air Pollution Control Div.,R4,36.1857,-85.4921,0,-6,US,18260,"Cookeville, TN",47,TN,141,PUTNAM,|,47-141-0005
110010051,PM2.5,0051,DCNearRoad,Active,DC1,District of Columbia - Department of Energy and Environment,R3,38.894749,-76.953427,0,-5,US,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11,DC,001,WASHINGTON,|,11-001-0051
171971011,PM2.5,1011,BRAIDWD,Active,IL1,Illinois EPA,R5,41.2222,-88.1906,0,-6,US,16980,"Chicago-Naperville-Joliet, IL-IN-WI",17,IL,197,WILL,|,17-197-1011
550270001,PM2.5,0001,Horicon Wildlife Area,Active,WI1,Wisconsin Dept. of Natural Resources,R5,43.46611,-88.621109,286.4,-6,US,NA,NA,55,WI,027,DODGE,|,55-027-0001
124000060434,PM2.5,0434,Misssissauga,Active,ON1,Ontario Ministry of the Environment,CA,43.546174,-79.658797,0,-5,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0434
330090010,PM2.5,0010,Lebanon,Active,NH1,New Hampshire Dept. of Environmental Services,R1,43.629605,-72.309499,178.1,-5,US,30100,"Lebanon, NH-VT",33,NH,009,GRAFTON,|,33-009-0010
300890007,PM2.5,0007,Thompson Falls HS,Active,MT1,Montana DEQ,R8,47.594395,-115.323746,0,-7,US,NA,NA,30,MT,089,SANDERS,|,30-089-0007
840061072003,PM2.5,2003,Visalia - W Ashland Avenue,Active,CA8,California Air Resources Board,R9,36.30815,-119.3129,97.9,-8,US,47300,"Visalia-Porterville, CA",06,CA,107,TULARE,|,06-107-2003
110010041,PM2.5,0041,RIVER_Terrace,Active,DC1,District of Columbia - Department of Energy and Environment,R3,38.895683,-76.958089,12.8,-5,US,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11,DC,001,WASHINGTON,|,11-001-0041
840060610003,PM2.5,0003,Auburn,Active,PLA,Placer County APCD,R9,38.93568,-121.09959,0,-8,US,40900,"Sacramento--Arden-Arcade--Roseville, CA",06,CA,061,PLACER,|,06-061-0003
100010002,PM2.5,0002,KILLENS,Active,DE1,Delaware Dept. of Natural Resources and Environment,R3,38.986672,-75.5568,0,-5,US,20100,"Dover, DE",10,DE,001,KENT,|,10-001-0002
240330030,PM2.5,0030,HU-Beltsville,Active,MD1,Maryland Department of the Environment,R3,39.055302,-76.878304,52.8,-5,US,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,MD,033,PRINCE GEORGES,|,24-033-0030
390610040,PM2.5,0040,Taft NCore PAMS,Active,OH1,Ohio EPA-DAPC,R5,39.12886,-84.50404,0,-5,US,17140,"Cincinnati-Middletown, OH-KY-IN",39,OH,061,HAMILTON,|,39-061-0040
560210100,PM2.5,0100,Cheyenne NCore,Active,WY1,Wyoming Department of Environmental Quality,R8,41.18222,-104.778336,1866,-7,US,16940,"Cheyenne, WY",56,WY,021,LARAMIE,|,56-021-0100
310550019,PM2.5,0019,NCORE,Active,NE2,Douglas County Health Department (Omaha),R7,41.2474,-95.9731,379.1,-6,US,36540,"Omaha-Council Bluffs, NE-IA",31,NE,055,DOUGLAS,|,31-055-0019
160010020,PM2.5,0020,Garden City,Active,ID1,Idaho Department of Environmental Quality,R10,43.647888,-116.269409,0,-7,US,NA,NA,16,ID,001,ADA,|,16-001-0020
460710001,PM2.5,0001,Badlands,Active,SD1,South Dakota Department of Agriculture and Natural Resources,R8,43.746944,-101.941109,730.5,-7,US,NA,NA,46,SD,071,JACKSON,|,46-071-0001
530350007,PM2.5,0007,Bremerton-Spruce Ave,Active,WA1,Washington Department of Ecology,R10,47.592675,-122.627397,77.8,-8,US,NA,NA,53,WA,035,KITSAP,|,53-035-0007
530070007,PM2.5,0007,Chelan-Woodin Ave,Active,WA1,Washington Department of Ecology,R10,47.83861,-120.02306,327,-8,US,NA,NA,53,WA,007,CHELAN,|,53-007-0007
530610020,PM2.5,0020,Darrington-Fir St,Active,WA1,Washington Department of Ecology,R10,48.246799,-121.603104,182.1,-8,US,42660,"Seattle-Tacoma-Bellevue, WA",53,WA,061,SNOHOMISH,|,53-061-0020
530090013,PM2.5,0013,Cheeka Peak,Active,WA1,Washington Department of Ecology,R10,48.2867,-124.6203,466.7,-8,US,38820,"Port Angeles, WA",53,WA,009,CLALLAM,|,53-009-0013
300530018,PM2.5,0018,Libby Courthouse,Active,MT1,Montana DEQ,R8,48.391672,-115.55228,2033.1,-7,US,NA,NA,30,MT,053,LINCOLN,|,30-053-0018
210373002,PM2.5,3002,NKU,Active,KY1,Kentucky DEP,R4,39.0217,-84.4744,0,-5,US,17140,"Cincinnati-Middletown, OH-KY-IN",21,KY,037,CAMPBELL,|,21-037-3002
840MMCA82022,PM2.5,2022,MMCA82022,Active,CA8,California Air Resources Board,R9,39.09837,-123.18793,0,-8,US,NA,NA,MM,MM,CA8,CA8 - ARB,|,MM-CA8-2022
840180030015,PM2.5,0015,Ft Wayne - Coliseum,Active,IN4,Indiana Dept. of Environmental Management,R5,41.08184,-85.08834,0,-5,US,23060,"Fort Wayne, IN",18,IN,003,ALLEN,|,18-003-0015
230050029,PM2.5,0029,Portland - Deering Oaks,Active,ME1,Maine Dept. of Environmental Protection,R1,43.660248,-70.268967,0,-5,US,38860,"Portland-South Portland-Biddeford, ME",23,ME,005,CUMBERLAND,|,23-005-0029
530330030,PM2.5,0030,Seattle-10th & Weller,Active,WA1,Washington Department of Ecology,R10,47.597222,-122.319722,41.8,-8,US,42660,"Seattle-Tacoma-Bellevue, WA",53,WA,033,KING,|,53-033-0030
530630021,PM2.5,0021,Spokane-Augusta Ave,Active,WA1,Washington Department of Ecology,R10,47.672501,-117.364899,585.3,-8,US,44060,"Spokane, WA",53,WA,063,SPOKANE,|,53-063-0021
840160550015,PM2.5,0015,Nursery Rd.,Active,ID1,Idaho Department of Environmental Quality,R10,47.715385,-116.827245,0,-8,US,NA,NA,16,ID,055,KOOTENAI,|,16-055-0015
840530610021,PM2.5,0021,Tulalip-Totem Beach Rd,Active,WA1,Washington Department of Ecology,R10,48.065339,-122.285194,9.8,-8,US,42660,"Seattle-Tacoma-Bellevue, WA",53,WA,061,SNOHOMISH,|,53-061-0021
840160170006,PM2.5,0006,Sandpoint,Active,ID1,Idaho Department of Environmental Quality,R10,48.272,-116.569,0,-8,US,NA,NA,16,ID,017,BONNER,|,16-017-0006
530299999,PM2.5,9999,Oak Harbor-SW 6th (US),Active,WA1,Washington Department of Ecology,R10,48.294399,-122.660004,9.8,-8,US,NA,NA,53,WA,029,ISLAND,|,53-029-9999
530470013,PM2.5,0013,Omak-Colville Tribe,Active,WA1,Washington Department of Ecology,R10,48.39999,-119.518959,262.9,-8,US,NA,NA,53,WA,047,OKANOGAN,|,53-047-0013
124CC0090607,PM2.5,0607,Gibbons,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,53.827241,-113.327174,0,-7,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0607
TPCD0059T,PM2.5,059T,The Government Public Relations Department,Active,TPCD,Thailand Pollution Control Department,NA,13.783185,100.540489,0,7,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-059T
764TPCD0020T,PM2.5,020T,Bangkok University Rangsit Campus,Active,TPCD,Thailand Pollution Control Department,NA,14.03742,100.605216,0,7,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-020T
201950001,PM2.5,0001,Cedar Bluff,Active,KS1,Kansas Dept. of Health and Environment,R7,38.7703,-99.7636,0,-6,US,NA,NA,20,KS,195,TREGO,|,20-195-0001
080690009,PM2.5,0009,Ft. Collins - CSU Facilities,Active,CO1,Colorado Department of Public Health and Environment,R8,40.571259,-105.079765,1525.9,-7,US,NA,NA,08,CO,069,LARIMER,|,08-069-0009
120310032,PM2.5,0032,Kooker Park,Active,FL3,City of Jacksonville - Environmental Quality Division,R4,30.356111,-81.635556,0,-5,US,NA,NA,12,FL,031,DUVAL,|,12-031-0032
360050112,PM2.5,0112,Bronx - IS74,Active,NY1,New York Dept. of Environmental Conservation,R2,40.814701,-73.886703,0,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36,NY,005,BRONX,|,36-005-0112
361010003,PM2.5,0003,Pinnacle State Park,Active,NY1,New York Dept. of Environmental Conservation,R2,42.0972,-77.2103,0,-5,US,18500,"Corning, NY",36,NY,101,STEUBEN,|,36-101-0003
360470052,PM2.5,0052,Bklyn - PS 314,Active,NY1,New York Dept. of Environmental Conservation,R2,40.641819,-74.018707,0,-5,US,NA,NA,36,NY,047,KINGS,|,36-047-0052
795ABT010001,PM2.5,0001,Ashgabat,Active,ABT,U.S. Department of State Turkmenistan - Ashgabat,DSTX,37.9415,58.3879,0,5,TX,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
261610008,PM2.5,0008,YPSILANTI,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,42.24,-83.5997,0,-5,US,11460,"Ann Arbor, MI",26,MI,161,WASHTENAW,|,26-161-0008
271377550,PM2.5,7550,Duluth-WDSE,Active,MN1,Minnesota Pollution Control Agency,R5,46.8183,-92.0892,0,-6,US,20260,"Duluth, MN-WI",27,MN,137,ST. LOUIS,|,27-137-7550
270531904,PM2.5,1904,Minneapolis - East Phillips Community,Active,MN1,Minnesota Pollution Control Agency,R5,44.95208,-93.24428,0,-6,US,NA,NA,27,MN,053,HENNEPIN,|,27-053-1904
120861016,PM2.5,1016,Miami Fire Station #5,Active,FL1,Florida Dept. of Environmental Protection,R4,25.7947,-80.2156,0,-5,US,33100,"Miami-Fort Lauderdale-Miami Beach, FL",12,FL,086,MIAMI - DADE,|,12-086-1016
190450019,PM2.5,0019,"Clinton, Chancy Park",Active,IA1,Iowa DNR,R7,41.823101,-90.211899,0,-6,US,17540,"Clinton, IA",19,IA,045,CLINTON,|,19-045-0019
230172011,PM2.5,2011,Rumford,Active,ME1,Maine Dept. of Environmental Protection,R1,44.5514,-70.5463,134.8,-5,US,NA,NA,23,ME,017,OXFORD,|,23-017-2011
240430009,PM2.5,0009,Hagerstown,Active,MD1,Maryland Department of the Environment,R3,39.565601,-77.721901,163.5,-5,US,25180,"Hagerstown-Martinsburg, MD-WV",24,MD,043,WASHINGTON,|,24-043-0009
840470931017,PM2.5,1017,Rule,Active,TN4,Knox County Dept. of Air Quality Management ,R4,35.97773,-83.9504,2.1,-5,US,28940,"Knoxville, TN",47,TN,093,KNOX,|,47-093-1017
530130002,PM2.5,0002,Dayton-W Main,Active,WA1,Washington Department of Ecology,R10,46.318,-117.985,464.2,-8,US,NA,NA,53,WA,013,COLUMBIA,|,53-013-0002
530251003,PM2.5,1003,Quincy 3rd,Active,WA1,Washington Department of Ecology,R10,47.24126,-119.84595,0,-8,US,NA,NA,53,WA,025,GRANT,|,53-025-1003
840530230001,PM2.5,0001,Pomeroy-Pataha St,Active,WA1,Washington Department of Ecology,R10,46.474438,-117.614764,0,-8,US,NA,NA,53,WA,023,GARFIELD,|,53-023-0001
840390610014,PM2.5,0014,Carthage,Active,OH1,Ohio EPA-DAPC,R5,39.194331,-84.478974,0,-5,US,NA,NA,39,OH,061,HAMILTON,|,39-061-0014
CC0050138,PM2.5,0138,York-Roberval,Active,QC2,Canada-Quebec2,CA,45.464611,-73.582583,0,-5,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0138
410330036,PM2.5,0036,Cave Junction Forest Service,Active,OR1,Oregon Dept. of Environmental Quality,R10,42.1617,-123.64835,407.8,-8,US,NA,NA,41,OR,033,JOSEPHINE,|,41-033-0036
060850005,PM2.5,0005,San Jose - Jackson St.,Active,CA2,San Francisco Bay Area AQMD,R9,37.3483,-121.8947,9.5,-8,US,41940,"San Jose-Sunnyvale-Santa Clara, CA",06,CA,085,SANTA CLARA,|,06-085-0005
550090005,PM2.5,0005,GREEN BAY E HIGH,Active,WI1,Wisconsin Dept. of Natural Resources,R5,44.5167,-87.9939,0,-6,US,24580,"Green Bay, WI",55,WI,009,BROWN,|,55-009-0005
060659001,PM2.5,9001,Lake Elsinore - W. Flint Street,Active,CA3,South Coast AQMD,R9,33.676535,-117.331027,134.2,-8,US,40140,"Riverside-San Bernardino-Ontario, CA",06,CA,065,RIVERSIDE,|,06-065-9001
160570005,PM2.5,0005,Moscow,Active,ID1,Idaho Department of Environmental Quality,R10,46.728199,-116.954597,0,-8,US,34140,"Moscow, ID",16,ID,057,LATAH,|,16-057-0005
121275002,PM2.5,5002,Blind Services; 1185-A Dunn Ave,Active,FL1,Florida Dept. of Environmental Protection,R4,29.2069,-81.0531,0,-5,US,19660,"Deltona-Daytona Beach-Ormond Beach, FL",12,FL,127,VOLUSIA,|,12-127-5002
370630015,PM2.5,0015,Durham Armory,Active,NC1,North Carolina DEQ - Division of Air Quality,R4,36.032955,-78.904037,118,-5,US,20500,"Durham, NC",37,NC,063,DURHAM,|,37-063-0015
000052001,PM2.5,2001,Charette,Active,QC1,Canada-Quebec1,CA,46.4425,-72.8928,116.8,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-2001
390490081,PM2.5,0081,Maple Canyon,Active,OH1,Ohio EPA-DAPC,R5,40.087807,-82.959585,0,-5,US,18140,"Columbus, OH",39,OH,049,FRANKLIN,|,39-049-0081
060376012,PM2.5,6012,Santa Clarita,Active,CA3,South Coast AQMD,R9,34.3833,-118.5283,116.8,-8,US,31100,"Los Angeles-Long Beach-Santa Ana, CA",06,CA,037,LOS ANGELES,|,06-037-6012
410430104,PM2.5,0104,Mill City,Active,OR1,Oregon Dept. of Environmental Quality,R10,44.752092,-122.479672,0,-8,US,NA,NA,41,OR,043,LINN,|,41-043-0104
840420750101,PM2.5,0101,Lebanon,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,40.338516,-76.394788,43.9,-5,US,NA,NA,42,PA,075,LEBANON,|,42-075-0101
470931013,PM2.5,1013,AIR LAB,Active,TN4,Knox County Dept. of Air Quality Management ,R4,35.9803,-83.9306,0,-5,US,28940,"Knoxville, TN",47,TN,093,KNOX,|,47-093-1013
130511002,PM2.5,1002,Savannah L&A,Active,GA1,Georgia Department of Natural Resources,R4,32.0903,-81.1306,11.9,-5,US,42340,"Savannah, GA",13,GA,051,CHATHAM,|,13-051-1002
80011G013,PM2.5,G013,Estaci¢n DIF,Active,IEG,Secretar°a de Medio Ambiente y Ordenamiento Territorial,MX,20.558153,-101.20485,500.2,-6,MX,NA,NA,80,MX,011,GUANAJUATO,|,80-011-G013
840540090011,PM2.5,0011,"MARLAND HTS, WEIRTON",Active,WV2,West Virginia Division of Air Quality - Wheeling,R3,40.39458,-80.61202,0,-5,US,48260,"Weirton-Steubenville, WV-OH",54,WV,009,BROOKE,|,54-009-0011
000105101,PM2.5,5101,Houston Firehall,Active,BC1,British Columbia Ministry of Environment,CA,54.3972,-126.645,594.4,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-5101
484530014,PM2.5,0014,Austin North Hills Drive C3,Active,TX1,Texas Commission on Environmental Quality,R6,30.3542,-97.760002,256.2,-6,US,12420,"Austin-Round Rock, TX",48,TX,453,TRAVIS,|,48-453-0014
124000060808,PM2.5,0808,Thunder Bay,Active,ON1,Ontario Ministry of the Environment,CA,48.379389,-89.290167,0,-5,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0808
000061802,PM2.5,1802,Guelph,Active,ON1,Ontario Ministry of the Environment,CA,43.551611,-80.264167,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-1802
124000103021,PM2.5,3021,Sparwood Centennial Square,Active,BC1,British Columbia Ministry of Environment,CA,49.732786,-114.88766,1138.6,-8,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-3021
840311770002,PM2.5,0002,Blair,Active,NE2,Douglas County Health Department (Omaha),R7,41.550658,-96.146622,0,-6,US,NA,NA,31,NE,177,WASHINGTON,|,31-177-0002
060773005,PM2.5,3005,TracyAP,Active,CA6,San Joaquin Valley Unified APCD,R9,37.6825,-121.4406,0,-8,US,44700,"Stockton, CA",06,CA,077,SAN JOAQUIN,|,06-077-3005
800140006,PM2.5,0006,Las Pintas,Active,SMJ,Sistema de Monitoreo Atmosferico de Jalisco,MX,20.576667,-103.326389,470.6,-6,MX,NA,NA,80,MX,014,JALISCO,|,80-014-0006
124000060445,PM2.5,0445,Toronto Downtown,Active,ON1,Ontario Ministry of the Environment,CA,43.645451,-79.3891,85.1,-5,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0445
000061201,PM2.5,1201,Cornwall,Active,ON1,Ontario Ministry of the Environment,CA,45.017976,-74.735339,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-1201
124000100703,PM2.5,0703,Kelowna KLO Road,Active,BC1,British Columbia Ministry of Environment,CA,49.862119,-119.467461,0,-8,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0703
800150334,PM2.5,0334,Xalostoc,Active,MXC,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,MX,19.5259,-99.0824,2161.2,-6,MX,NA,NA,80,MX,015,MEXICO STATE,|,80-015-0334
380070002,PM2.5,0002,Theodore Roosevelt NP - Painted Canyon VC,Active,ND1,North Dakota Department of Environmental Quality,R8,46.949699,-103.514397,0,-7,US,19860,"Dickinson, ND",38,ND,007,BILLINGS,|,38-007-0002
000070119,PM2.5,0119,Winnipeg_Ellens,Active,CN3,Ministry of Environment and Climate Change Strategy,CA,49.9489,-97.3964,0,-6,CA,NA,NA,00,CC,007,MANITOBA,|,00-007-0119
764TPCD0011T,PM2.5,011T,National Housing Huaykwang,Active,TPCD,Thailand Pollution Control Department,NA,13.77553,100.569195,0,7,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-011T
260050003,PM2.5,0003,HOLLAND,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,42.767799,-86.148598,390.4,-5,US,10880,"Allegan, MI",26,MI,005,ALLEGAN,|,26-005-0003
171430037,PM2.5,0037,PEORIA_J,Active,IL1,Illinois EPA,R5,40.6978,-89.5889,155.6,-6,US,37900,"Peoria, IL",17,IL,143,PEORIA,|,17-143-0037
121150013,PM2.5,0013,Bee Ridge,Active,FL1,Florida Dept. of Environmental Protection,R4,27.2906,-82.5072,0,-5,US,42260,"Sarasota-Bradenton-Venice, FL",12,FL,115,SARASOTA,|,12-115-0013
340273001,PM2.5,3001,Chester,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,40.787628,-74.6763,278.2,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34,NJ,027,MORRIS,|,34-027-3001
000050122,PM2.5,0122,Brossard - Parc Sorbonne,Active,QC1,Canada-Quebec1,CA,45.44866,-73.468631,0,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-0122
124000050314,PM2.5,0314,QuÇbec - Charlesbourg,Active,QC1,Canada-Quebec1,CA,46.8615,-71.2572,0,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-0314
450450015,PM2.5,0015,Greenville-ESC,Active,SC1,South Carolina DES,R4,34.843899,-82.414597,308.1,-5,US,24860,"Greenville, SC",45,SC,045,GREENVILLE,|,45-045-0015
530470009,PM2.5,0009,Twisp-S Lincoln St,Active,WA1,Washington Department of Ecology,R10,48.354137,-120.105108,492.3,-8,US,NA,NA,53,WA,007,CHELAN,|,53-007-0009
160790017,PM2.5,0017,Pinehurst,Active,ID1,Idaho Department of Environmental Quality,R10,47.536712,-116.236867,680.5,-8,US,NA,NA,16,ID,079,SHOSHONE,|,16-079-0017
840240112445,PM2.5,2445,Harmony,Active,MD1,Maryland Department of the Environment,R3,38.77841,-75.86964,0,-5,US,NA,NA,24,MD,011,CAROLINE,|,24-011-2445
CC0040104,PM2.5,0104,FREDERICTON-NEEDHAM ST.,Active,NB1,Canada-New Brunswick1,CA,45.957344,-66.645562,0,-4,CA,NA,NA,00,CC,004,NEW BRUNSWICK,|,00-004-0104
060731006,PM2.5,1006,Alpine,Active,CA4,San Diego APCD,R9,32.842297,-116.768326,622.5,-8,US,41740,"San Diego-Carlsbad-San Marcos, CA",06,CA,073,SAN DIEGO,|,06-073-1006
060731022,PM2.5,1022,El Cajon - Lexington Elementary School,Active,CA4,San Diego APCD,R9,32.789561,-116.944222,144,-8,US,41740,"San Diego-Carlsbad-San Marcos, CA",06,CA,073,SAN DIEGO,|,06-073-1022
300130001,PM2.5,0001,Great Falls Overlook Park,Active,MT1,Montana DEQ,R8,47.494318,-111.303317,0,-7,US,NA,NA,30,MT,013,CASCADE,|,30-013-0001
300290049,PM2.5,0049,Columbia Falls,Active,MT1,Montana DEQ,R8,48.363694,-114.189272,0,-7,US,NA,NA,30,MT,029,FLATHEAD,|,30-029-0049
060610004,PM2.5,0004,Colfax,Active,PLA,Placer County APCD,R9,39.1003,-120.9528,0,-8,US,40900,"Sacramento--Arden-Arcade--Roseville, CA",06,CA,061,PLACER,|,06-061-0004
060311004,PM2.5,1004,Hanford - S. Irwin Street,Active,CA6,San Joaquin Valley Unified APCD,R9,36.3144,-119.6436,0,-8,US,25260,"Hanford-Corcoran, CA",06,CA,031,KINGS,|,06-031-1004
000060211,PM2.5,0211,Windsor West,Active,ON1,Ontario Ministry of the Environment,CA,42.292886,-83.073139,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-0211
840460130004,PM2.5,0004,Aberdeen,Active,SD1,South Dakota Department of Agriculture and Natural Resources,R8,45.468596,-98.494061,395.3,-6,US,NA,NA,46,SD,013,BROWN,|,46-013-0004
324GN1010001,PM2.5,0001,Conakry,Active,GN1,U.S. Department of State Guinea - Conakry,DSGV,9.5951,-13.6364,0,0,GV,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
490130002,PM2.5,0002,Roosevelt,Active,UT1,Utah Department of Environmental Quality,R8,40.2943,-110.009,0,-7,US,NA,NA,49,UT,013,DUCHESNE,|,49-013-0002
261630001,PM2.5,0001,ALLEN PARK,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,42.2283,-83.2092,0,-5,US,19820,"Detroit-Warren-Livonia, MI",26,MI,163,WAYNE,|,26-163-0001
290470005,PM2.5,0005,Liberty,Active,MO1,Missouri Department of Natural Resources,R7,39.303056,-94.376389,283.7,-6,US,28140,"Kansas City, MO-KS",29,MO,047,CLAY,|,29-047-0005
840170311016,PM2.5,1016,McCook,Active,IL1,Illinois EPA,R5,41.80117,-87.83194,0,-6,US,16980,"Chicago-Naperville-Joliet, IL-IN-WI",17,IL,031,COOK,|,17-031-1016
250230005,PM2.5,0005,Brockton,Active,MA1,Massachusetts Dept. of Environmental Protection,R1,42.065119,-71.012686,24.1,-5,US,NA,NA,25,MA,023,PLYMOUTH,|,25-023-0005
120330018,PM2.5,0018,Pensacola NAS,Active,FL1,Florida Dept. of Environmental Protection,R4,30.3681,-87.2708,0,-6,US,37860,"Pensacola-Ferry Pass-Brent, FL",12,FL,033,ESCAMBIA,|,12-033-0018
280450003,PM2.5,0003,WAVELAND,Active,MS1,Mississippi DEQ,R4,30.300917,-89.395954,2.7,-6,US,25060,"Gulfport-Biloxi, MS",28,MS,045,HANCOCK,|,28-045-0003
530750005,PM2.5,0005,Lacrosse-Hill St,Active,WA1,Washington Department of Ecology,R10,46.8153,-117.8739,468.2,-8,US,39420,"Pullman, WA",53,WA,075,WHITMAN,|,53-075-0005
371290002,PM2.5,0002,CASTLE H,Active,NC1,North Carolina DEQ - Division of Air Quality,R4,34.364167,-77.838611,4.9,-5,US,48900,"Wilmington, NC",37,NC,129,NEW HANOVER,|,37-129-0002
CC0050134,PM2.5,0134,Molson,Active,QC2,Canada-Quebec2,CA,45.542767,-73.572039,0,-5,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0134
840340011006,PM2.5,1006,Atlantic City PM,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,39.36326,-74.431,2.1,-5,US,12100,"Atlantic City, NJ",34,NJ,001,ATLANTIC,|,34-001-1006
040191034,PM2.5,1034,Coachline,Active,AZ3,Pima County Department of Environmental Quality,R9,32.3806,-111.1272,0,-7,US,46060,"Tucson, AZ",04,AZ,019,PIMA,|,04-019-1034
840410470023,PM2.5,0023,Woodburn Chemeketa Community College,Active,OR1,Oregon Dept. of Environmental Quality,R10,45.143141,-122.854708,55.8,-8,US,41420,"Salem, OR",41,OR,047,MARION,|,41-047-0023
840410190006,PM2.5,0006,Roseburg Green Elementary School,Active,OR1,Oregon Dept. of Environmental Quality,R10,43.14948,-123.38296,151.9,-8,US,NA,NA,41,OR,019,DOUGLAS,|,41-019-0006
